kepid,kepoi_name,koi_disposition
5308778,K06563.01,FALSE POSITIVE
5310435,K06564.01,FALSE POSITIVE
5343976,K06565.01,FALSE POSITIVE
5347537,K06566.01,FALSE POSITIVE
5347784,K06567.01,FALSE POSITIVE
6364294,K06694.01,FALSE POSITIVE
6367439,K06695.01,FALSE POSITIVE
6367628,K06696.01,FALSE POSITIVE
6384840,K06699.01,FALSE POSITIVE
6386784,K06700.01,FALSE POSITIVE
6390236,K06701.01,FALSE POSITIVE
6421188,K06702.01,FALSE POSITIVE
7116236,K06828.01,FALSE POSITIVE
7117513,K06829.01,FALSE POSITIVE
7117541,K06830.01,FALSE POSITIVE
7118545,K06831.01,FALSE POSITIVE
7125636,K06832.01,FALSE POSITIVE
7128918,K06833.01,FALSE POSITIVE
7132015,K06834.01,FALSE POSITIVE
8088354,K06959.01,FALSE POSITIVE
8094140,K06961.01,FALSE POSITIVE
8094221,K06962.01,FALSE POSITIVE
8097825,K06963.01,FALSE POSITIVE
8098300,K06964.01,FALSE POSITIVE
8098515,K06965.01,FALSE POSITIVE
8104436,K06967.01,FALSE POSITIVE
8822585,K07095.01,FALSE POSITIVE
8823397,K07096.01,FALSE POSITIVE
8841616,K07097.01,FALSE POSITIVE
8845221,K07098.01,FALSE POSITIVE
8848104,K07100.01,FALSE POSITIVE
8848115,K07101.01,FALSE POSITIVE
8868657,K07102.01,FALSE POSITIVE
9762514,K07227.01,FALSE POSITIVE
9762519,K07228.01,FALSE POSITIVE
9777062,K07229.01,FALSE POSITIVE
9786821,K07230.01,FALSE POSITIVE
9790965,K07231.01,FALSE POSITIVE
9818732,K07233.01,FALSE POSITIVE
10685175,K07362.01,FALSE POSITIVE
10686876,K07363.01,FALSE POSITIVE
10686930,K07364.01,FALSE POSITIVE
10711913,K07365.01,FALSE POSITIVE
10732401,K07366.01,FALSE POSITIVE
11906217,K07490.01,FALSE POSITIVE
11913052,K07491.01,FALSE POSITIVE
11913071,K07492.01,FALSE POSITIVE
11918482,K07493.01,FALSE POSITIVE
11922648,K07494.01,FALSE POSITIVE
11922782,K07495.01,FALSE POSITIVE
11923819,K07496.01,FALSE POSITIVE
11959569,K07497.01,FALSE POSITIVE
11966557,K07498.01,FALSE POSITIVE
3241619,K06312.01,FALSE POSITIVE
3241662,K06313.01,FALSE POSITIVE
3245000,K06314.01,FALSE POSITIVE
3247294,K06316.01,FALSE POSITIVE
3248332,K06317.01,FALSE POSITIVE
3323289,K06319.01,FALSE POSITIVE
4758350,K06447.01,FALSE POSITIVE
4758368,K06448.01,FALSE POSITIVE
4768756,K06451.01,FALSE POSITIVE
4769824,K06452.01,FALSE POSITIVE
4773155,K06453.01,FALSE POSITIVE
4832273,K06455.01,FALSE POSITIVE
5359678,K06569.01,FALSE POSITIVE
5385469,K06571.01,FALSE POSITIVE
5385647,K06572.01,FALSE POSITIVE
5385667,K06573.01,FALSE POSITIVE
5388229,K06574.01,FALSE POSITIVE
5389184,K06575.01,FALSE POSITIVE
6421483,K06703.01,FALSE POSITIVE
6421937,K06704.01,FALSE POSITIVE
6428942,K06706.01,FALSE POSITIVE
6437993,K06708.01,FALSE POSITIVE
6442246,K06709.01,FALSE POSITIVE
6443392,K06710.01,FALSE POSITIVE
7137798,K06836.01,FALSE POSITIVE
7177553,K06837.01,FALSE POSITIVE
7177892,K06838.01,FALSE POSITIVE
7185487,K06839.01,FALSE POSITIVE
7198648,K06840.01,FALSE POSITIVE
7199935,K06841.01,FALSE POSITIVE
7200102,K06842.01,FALSE POSITIVE
7200225,K06843.01,FALSE POSITIVE
8111622,K06968.01,FALSE POSITIVE
8112013,K06969.01,FALSE POSITIVE
8123170,K06972.01,FALSE POSITIVE
8123937,K06973.01,FALSE POSITIVE
8128965,K06974.01,FALSE POSITIVE
8129189,K06975.01,FALSE POSITIVE
8878681,K07103.01,FALSE POSITIVE
8879427,K07104.01,FALSE POSITIVE
8879915,K07105.01,FALSE POSITIVE
8890996,K07107.01,FALSE POSITIVE
8906676,K07108.01,FALSE POSITIVE
8938628,K07109.01,FALSE POSITIVE
8940961,K07110.01,FALSE POSITIVE
9821078,K07234.01,FALSE POSITIVE
9848420,K07237.01,FALSE POSITIVE
9850387,K07238.01,FALSE POSITIVE
9850912,K07239.01,FALSE POSITIVE
9852050,K07240.01,FALSE POSITIVE
9873869,K07241.01,FALSE POSITIVE
10736223,K07367.01,FALSE POSITIVE
10743600,K07369.01,FALSE POSITIVE
10753734,K07371.01,FALSE POSITIVE
10794242,K07372.01,FALSE POSITIVE
10794405,K07373.01,FALSE POSITIVE
10809677,K07374.01,FALSE POSITIVE
11967004,K07499.01,FALSE POSITIVE
11968490,K07500.01,FALSE POSITIVE
11970288,K07501.01,FALSE POSITIVE
12004679,K07502.01,FALSE POSITIVE
12004680,K07503.01,FALSE POSITIVE
12004689,K07504.01,FALSE POSITIVE
12013615,K07505.01,FALSE POSITIVE
12022517,K07507.01,FALSE POSITIVE
6307521,K01126.02,FALSE POSITIVE
7037540,K01347.02,FALSE POSITIVE
4349442,K01803.03,FALSE POSITIVE
3327980,K06321.01,FALSE POSITIVE
3329643,K06322.01,FALSE POSITIVE
3335816,K06323.01,FALSE POSITIVE
3337438,K06324.01,FALSE POSITIVE
3337548,K06325.01,FALSE POSITIVE
3339538,K06326.01,FALSE POSITIVE
3341934,K06327.01,FALSE POSITIVE
3343866,K06328.01,FALSE POSITIVE
4839180,K06456.01,FALSE POSITIVE
4840263,K06457.01,FALSE POSITIVE
4840818,K06458.01,FALSE POSITIVE
4847832,K06459.01,FALSE POSITIVE
4851217,K06460.01,FALSE POSITIVE
4851338,K06461.01,FALSE POSITIVE
4851356,K06462.01,FALSE POSITIVE
4862332,K06463.01,FALSE POSITIVE
4862625,K06464.01,FALSE POSITIVE
5393558,K06576.01,FALSE POSITIVE
5397905,K06577.01,FALSE POSITIVE
5444392,K06578.01,FALSE POSITIVE
5460835,K06580.01,FALSE POSITIVE
5462901,K06581.01,FALSE POSITIVE
5471010,K06583.01,FALSE POSITIVE
6447326,K06711.01,FALSE POSITIVE
6448768,K06712.01,FALSE POSITIVE
6449291,K06713.01,FALSE POSITIVE
6449552,K06714.01,FALSE POSITIVE
6452742,K06715.01,FALSE POSITIVE
6464285,K06716.01,FALSE POSITIVE
6466939,K06717.01,FALSE POSITIVE
6468938,K06718.01,FALSE POSITIVE
8429014,K07885.01,FALSE POSITIVE
7200301,K06844.01,FALSE POSITIVE
7203179,K06845.01,FALSE POSITIVE
7203194,K06846.01,FALSE POSITIVE
7204073,K06847.01,FALSE POSITIVE
7212722,K06848.01,FALSE POSITIVE
7280953,K06850.01,FALSE POSITIVE
7281217,K06851.01,FALSE POSITIVE
7281229,K06852.01,FALSE POSITIVE
8143170,K06976.01,FALSE POSITIVE
8145789,K06977.01,FALSE POSITIVE
8155584,K06979.01,FALSE POSITIVE
8158324,K06981.01,FALSE POSITIVE
8162376,K06982.01,FALSE POSITIVE
8953281,K07112.01,FALSE POSITIVE
8953426,K07113.01,FALSE POSITIVE
8953475,K07114.01,FALSE POSITIVE
8957572,K07115.01,FALSE POSITIVE
8973000,K07118.01,FALSE POSITIVE
9881258,K07242.01,FALSE POSITIVE
9899153,K07243.01,FALSE POSITIVE
9899193,K07244.01,FALSE POSITIVE
9899410,K07245.01,FALSE POSITIVE
9899421,K07246.01,FALSE POSITIVE
9899577,K07247.01,FALSE POSITIVE
9899583,K07248.01,FALSE POSITIVE
9906489,K07249.01,FALSE POSITIVE
10816107,K07377.01,FALSE POSITIVE
10847907,K07379.01,FALSE POSITIVE
10849244,K07381.01,FALSE POSITIVE
10857589,K07382.01,FALSE POSITIVE
12022718,K07508.01,FALSE POSITIVE
12053823,K07509.01,FALSE POSITIVE
12071006,K07511.01,FALSE POSITIVE
12105785,K07512.01,FALSE POSITIVE
12106875,K07513.01,FALSE POSITIVE
12157983,K07514.01,FALSE POSITIVE
12164751,K07515.01,FALSE POSITIVE
12217907,K07516.01,FALSE POSITIVE
10028352,K01957.02,FALSE POSITIVE
3352751,K06330.01,FALSE POSITIVE
3427776,K06332.01,FALSE POSITIVE
3437739,K06333.01,FALSE POSITIVE
3440230,K06334.01,FALSE POSITIVE
3441340,K06335.01,FALSE POSITIVE
3448323,K06336.01,FALSE POSITIVE
4862625,K06464.02,FALSE POSITIVE
4863369,K06465.01,FALSE POSITIVE
4863753,K06466.01,FALSE POSITIVE
4902030,K06467.01,FALSE POSITIVE
4908495,K06468.01,FALSE POSITIVE
4912589,K06469.01,FALSE POSITIVE
4914709,K06470.01,FALSE POSITIVE
4914737,K06471.01,FALSE POSITIVE
5471141,K06584.01,FALSE POSITIVE
5471328,K06585.01,FALSE POSITIVE
5471415,K06586.01,FALSE POSITIVE
5471480,K06587.01,FALSE POSITIVE
5475712,K06588.01,FALSE POSITIVE
5479973,K06589.01,FALSE POSITIVE
5513822,K06590.01,FALSE POSITIVE
5513833,K06591.01,FALSE POSITIVE
6471229,K06719.01,FALSE POSITIVE
6471230,K06720.01,FALSE POSITIVE
6521174,K06721.01,FALSE POSITIVE
6521542,K06722.01,FALSE POSITIVE
6522353,K06723.01,FALSE POSITIVE
6522750,K06724.01,FALSE POSITIVE
6523216,K06725.01,FALSE POSITIVE
6531485,K06726.01,FALSE POSITIVE
6531801,K06727.01,FALSE POSITIVE
7281356,K06853.01,FALSE POSITIVE
7281399,K06854.01,FALSE POSITIVE
7281410,K06855.01,FALSE POSITIVE
7281616,K06856.01,FALSE POSITIVE
7281699,K06857.01,FALSE POSITIVE
7282008,K06858.01,FALSE POSITIVE
7285616,K06859.01,FALSE POSITIVE
8178616,K06984.01,FALSE POSITIVE
8183389,K06986.01,FALSE POSITIVE
8192861,K06987.01,FALSE POSITIVE
8193315,K06988.01,FALSE POSITIVE
8195877,K06989.01,FALSE POSITIVE
8196180,K06990.01,FALSE POSITIVE
8210721,K06991.01,FALSE POSITIVE
8977176,K07119.01,FALSE POSITIVE
9001468,K07120.01,FALSE POSITIVE
9005854,K07121.01,FALSE POSITIVE
9007918,K07122.01,FALSE POSITIVE
9007953,K07123.01,FALSE POSITIVE
9024857,K07124.01,FALSE POSITIVE
9029486,K07126.01,FALSE POSITIVE
9906802,K07250.01,FALSE POSITIVE
9906841,K07251.01,FALSE POSITIVE
9913481,K07253.01,FALSE POSITIVE
9913798,K07254.01,FALSE POSITIVE
9934208,K07256.01,FALSE POSITIVE
9936698,K07257.01,FALSE POSITIVE
10867017,K07384.01,FALSE POSITIVE
10909274,K07385.01,FALSE POSITIVE
10920813,K07386.01,FALSE POSITIVE
10923260,K07387.01,FALSE POSITIVE
10924400,K07388.01,FALSE POSITIVE
10936427,K07390.01,FALSE POSITIVE
10937609,K07391.01,FALSE POSITIVE
10965963,K07392.01,FALSE POSITIVE
12251779,K07517.01,FALSE POSITIVE
12268220,K07518.01,FALSE POSITIVE
12302391,K07519.01,FALSE POSITIVE
12306808,K07521.01,FALSE POSITIVE
12351927,K07522.01,FALSE POSITIVE
12353633,K07523.01,FALSE POSITIVE
12353720,K07524.01,FALSE POSITIVE
8565912,K07898.01,FALSE POSITIVE
2853828,K02896.02,FALSE POSITIVE
7008149,K02918.02,FALSE POSITIVE
3458919,K06337.01,FALSE POSITIVE
3542573,K06338.01,FALSE POSITIVE
3543270,K06339.01,FALSE POSITIVE
3544678,K06340.01,FALSE POSITIVE
3556742,K06344.01,FALSE POSITIVE
4917014,K06472.01,FALSE POSITIVE
4931073,K06473.01,FALSE POSITIVE
4932691,K06474.01,FALSE POSITIVE
4940201,K06476.01,FALSE POSITIVE
4946680,K06477.01,FALSE POSITIVE
4947726,K06478.01,FALSE POSITIVE
4948863,K06479.01,FALSE POSITIVE
5529501,K06592.01,FALSE POSITIVE
5529560,K06593.01,FALSE POSITIVE
5530881,K06594.01,FALSE POSITIVE
5534476,K06595.01,FALSE POSITIVE
5534702,K06596.01,FALSE POSITIVE
5535280,K06597.01,FALSE POSITIVE
5553624,K06599.01,FALSE POSITIVE
6543682,K06728.01,FALSE POSITIVE
6545018,K06729.01,FALSE POSITIVE
6548447,K06730.01,FALSE POSITIVE
6584167,K06732.01,FALSE POSITIVE
6591789,K06735.01,FALSE POSITIVE
6593363,K06736.01,FALSE POSITIVE
7336754,K06861.01,FALSE POSITIVE
7362534,K06864.01,FALSE POSITIVE
7362632,K06865.01,FALSE POSITIVE
7365447,K06866.01,FALSE POSITIVE
7366036,K06867.01,FALSE POSITIVE
7366065,K06868.01,FALSE POSITIVE
8211521,K06992.01,FALSE POSITIVE
8229048,K06995.01,FALSE POSITIVE
8231877,K06996.01,FALSE POSITIVE
8234477,K06997.01,FALSE POSITIVE
8240109,K06998.01,FALSE POSITIVE
8240861,K06999.01,FALSE POSITIVE
9049010,K07127.01,FALSE POSITIVE
9083503,K07128.01,FALSE POSITIVE
9093566,K07130.01,FALSE POSITIVE
9098590,K07131.01,FALSE POSITIVE
9098810,K07132.01,FALSE POSITIVE
9101208,K07134.01,FALSE POSITIVE
9944421,K07260.01,FALSE POSITIVE
9945280,K07261.01,FALSE POSITIVE
9953736,K07262.01,FALSE POSITIVE
9958053,K07263.01,FALSE POSITIVE
9963009,K07265.01,FALSE POSITIVE
8545603,K07893.01,FALSE POSITIVE
10976412,K07393.01,FALSE POSITIVE
10979716,K07394.01,FALSE POSITIVE
10982373,K07395.01,FALSE POSITIVE
10987439,K07396.01,FALSE POSITIVE
10989032,K07397.01,FALSE POSITIVE
10991989,K07398.01,FALSE POSITIVE
10992733,K07399.01,FALSE POSITIVE
12356746,K07525.01,FALSE POSITIVE
12356914,K07526.01,FALSE POSITIVE
12365000,K07527.01,FALSE POSITIVE
12365015,K07528.01,FALSE POSITIVE
12367017,K07529.01,FALSE POSITIVE
12367310,K07530.01,FALSE POSITIVE
12403968,K07531.01,FALSE POSITIVE
12418662,K07532.01,FALSE POSITIVE
12418816,K07533.01,FALSE POSITIVE
9959492,K03051.02,FALSE POSITIVE
3558803,K06345.01,FALSE POSITIVE
3634169,K06346.01,FALSE POSITIVE
3644174,K06347.01,FALSE POSITIVE
3655326,K06348.01,FALSE POSITIVE
3656322,K06349.01,FALSE POSITIVE
3656700,K06350.01,FALSE POSITIVE
3659940,K06351.01,FALSE POSITIVE
4949027,K06480.01,FALSE POSITIVE
4949214,K06481.01,FALSE POSITIVE
4950341,K06482.01,FALSE POSITIVE
4950557,K06483.01,FALSE POSITIVE
5000179,K06485.01,FALSE POSITIVE
5017058,K06486.01,FALSE POSITIVE
5018787,K06487.01,FALSE POSITIVE
8345473,K07881.01,FALSE POSITIVE
5598639,K06602.01,FALSE POSITIVE
5610698,K06603.01,FALSE POSITIVE
5616489,K06604.01,FALSE POSITIVE
5621294,K06606.01,FALSE POSITIVE
5621299,K06607.01,FALSE POSITIVE
5622250,K06608.01,FALSE POSITIVE
5632781,K06609.01,FALSE POSITIVE
6594972,K06737.01,FALSE POSITIVE
6595662,K06738.01,FALSE POSITIVE
6606282,K06740.01,FALSE POSITIVE
6606669,K06741.01,FALSE POSITIVE
6607610,K06742.01,FALSE POSITIVE
6610219,K06743.01,FALSE POSITIVE
6610433,K06744.01,FALSE POSITIVE
7368103,K06869.01,FALSE POSITIVE
7369523,K06870.01,FALSE POSITIVE
7376982,K06871.01,FALSE POSITIVE
7381695,K06873.01,FALSE POSITIVE
7385387,K06874.01,FALSE POSITIVE
7385478,K06875.01,FALSE POSITIVE
7421876,K06876.01,FALSE POSITIVE
8243263,K07000.01,FALSE POSITIVE
8244295,K07001.01,FALSE POSITIVE
8262223,K07004.01,FALSE POSITIVE
8265520,K07005.01,FALSE POSITIVE
8265990,K07006.01,FALSE POSITIVE
9119405,K07135.01,FALSE POSITIVE
9156957,K07137.01,FALSE POSITIVE
9159301,K07138.01,FALSE POSITIVE
9163674,K07139.01,FALSE POSITIVE
9164788,K07140.01,FALSE POSITIVE
9172506,K07141.01,FALSE POSITIVE
9179531,K07142.01,FALSE POSITIVE
9963639,K07266.01,FALSE POSITIVE
9965691,K07267.01,FALSE POSITIVE
9971475,K07268.01,FALSE POSITIVE
10000490,K07269.01,FALSE POSITIVE
10014702,K07271.01,FALSE POSITIVE
10020423,K07273.01,FALSE POSITIVE
11027270,K07401.01,FALSE POSITIVE
11027722,K07402.01,FALSE POSITIVE
11029877,K07403.01,FALSE POSITIVE
11071207,K07405.01,FALSE POSITIVE
11073223,K07406.01,FALSE POSITIVE
11076279,K07407.01,FALSE POSITIVE
11124509,K07409.01,FALSE POSITIVE
12470530,K07536.01,FALSE POSITIVE
12504353,K07537.01,FALSE POSITIVE
12506342,K07538.01,FALSE POSITIVE
12557713,K07541.01,FALSE POSITIVE
2437112,K03461.02,FALSE POSITIVE
8719324,K03716.02,FALSE POSITIVE
5471690,K04006.02,FALSE POSITIVE
5078025,K04211.02,FALSE POSITIVE
3746248,K06354.01,FALSE POSITIVE
3757588,K06356.01,FALSE POSITIVE
3764411,K06357.01,FALSE POSITIVE
3766353,K06359.01,FALSE POSITIVE
5019567,K06488.01,FALSE POSITIVE
5021732,K06490.01,FALSE POSITIVE
5022440,K06491.01,FALSE POSITIVE
5022900,K06492.01,FALSE POSITIVE
5024126,K06493.01,FALSE POSITIVE
5024268,K06494.01,FALSE POSITIVE
5024372,K06495.01,FALSE POSITIVE
5647638,K06611.01,FALSE POSITIVE
5653126,K06612.01,FALSE POSITIVE
5686974,K06613.01,FALSE POSITIVE
5696909,K06614.01,FALSE POSITIVE
5697628,K06615.01,FALSE POSITIVE
5700330,K06616.01,FALSE POSITIVE
6629156,K06747.01,FALSE POSITIVE
6629588,K06748.01,FALSE POSITIVE
6636020,K06749.01,FALSE POSITIVE
7431665,K06877.01,FALSE POSITIVE
7455553,K06879.01,FALSE POSITIVE
7456521,K06880.01,FALSE POSITIVE
7461314,K06881.01,FALSE POSITIVE
7499571,K06883.01,FALSE POSITIVE
7541502,K06885.01,FALSE POSITIVE
8285254,K07008.01,FALSE POSITIVE
8285970,K07009.01,FALSE POSITIVE
8288719,K07010.01,FALSE POSITIVE
8294484,K07011.01,FALSE POSITIVE
8296467,K07012.01,FALSE POSITIVE
8301013,K07013.01,FALSE POSITIVE
8302455,K07014.01,FALSE POSITIVE
8302473,K07015.01,FALSE POSITIVE
9181340,K07143.01,FALSE POSITIVE
9205993,K07145.01,FALSE POSITIVE
9207508,K07146.01,FALSE POSITIVE
9210828,K07147.01,FALSE POSITIVE
9236858,K07149.01,FALSE POSITIVE
9243795,K07150.01,FALSE POSITIVE
9266285,K07151.01,FALSE POSITIVE
10026136,K07274.01,FALSE POSITIVE
10026457,K07275.01,FALSE POSITIVE
10031409,K07276.01,FALSE POSITIVE
10031526,K07277.01,FALSE POSITIVE
10031808,K07278.01,FALSE POSITIVE
10063044,K07280.01,FALSE POSITIVE
11134079,K07410.01,FALSE POSITIVE
11137061,K07411.01,FALSE POSITIVE
11144439,K07412.01,FALSE POSITIVE
11147276,K07413.01,FALSE POSITIVE
11154043,K07414.01,FALSE POSITIVE
4548011,K04288.03,FALSE POSITIVE
2852941,K04298.02,FALSE POSITIVE
9597729,K04417.02,FALSE POSITIVE
3830820,K06360.01,FALSE POSITIVE
3831523,K06361.01,FALSE POSITIVE
3834364,K06362.01,FALSE POSITIVE
3836413,K06363.01,FALSE POSITIVE
3836439,K06364.01,FALSE POSITIVE
3838004,K06365.01,FALSE POSITIVE
3851134,K06366.01,FALSE POSITIVE
3851193,K06367.01,FALSE POSITIVE
9595956,K07604.01,FALSE POSITIVE
9655792,K07605.01,FALSE POSITIVE
9970396,K07606.01,FALSE POSITIVE
10253638,K07608.01,FALSE POSITIVE
10267121,K07609.01,FALSE POSITIVE
10341777,K07610.01,FALSE POSITIVE
10407271,K07611.01,FALSE POSITIVE
10471167,K07612.01,FALSE POSITIVE
10471174,K07613.01,FALSE POSITIVE
10471345,K07614.01,FALSE POSITIVE
11296798,K07615.01,FALSE POSITIVE
11463950,K07616.01,FALSE POSITIVE
11621897,K07618.01,FALSE POSITIVE
12253534,K07619.01,FALSE POSITIVE
12304202,K07620.01,FALSE POSITIVE
9291039,K03230.02,FALSE POSITIVE
10155321,K04422.02,FALSE POSITIVE
4953173,K04676.02,FALSE POSITIVE
6363560,K05270.02,FALSE POSITIVE
7539174,K05397.02,FALSE POSITIVE
10535708,K05801.02,FALSE POSITIVE
11453930,K05900.02,FALSE POSITIVE
4737267,K06117.01,FALSE POSITIVE
5955321,K06140.01,FALSE POSITIVE
6182093,K06143.02,FALSE POSITIVE
10621666,K01636.02,FALSE POSITIVE
5211470,K06541.02,FALSE POSITIVE
6665064,K06751.02,FALSE POSITIVE
3123418,K07542.01,FALSE POSITIVE
3458687,K07543.01,FALSE POSITIVE
3749508,K07544.01,FALSE POSITIVE
3955867,K07545.01,FALSE POSITIVE
4074294,K07547.01,FALSE POSITIVE
4380560,K07548.01,FALSE POSITIVE
4384652,K07549.01,FALSE POSITIVE
7697568,K01829.02,FALSE POSITIVE
4483235,K07550.01,FALSE POSITIVE
4662363,K07551.01,FALSE POSITIVE
4680745,K07552.01,FALSE POSITIVE
4851195,K07553.01,FALSE POSITIVE
5024414,K07555.01,FALSE POSITIVE
5177065,K07556.01,FALSE POSITIVE
5268955,K07557.01,FALSE POSITIVE
5598645,K07560.01,FALSE POSITIVE
5696518,K07561.01,FALSE POSITIVE
5908086,K07563.01,FALSE POSITIVE
6307243,K07564.01,FALSE POSITIVE
6350522,K07565.01,FALSE POSITIVE
6385302,K07566.01,FALSE POSITIVE
6508734,K07568.01,FALSE POSITIVE
6527050,K07569.01,FALSE POSITIVE
6590362,K07570.01,FALSE POSITIVE
6628740,K07571.01,FALSE POSITIVE
7031126,K07573.01,FALSE POSITIVE
7031208,K07574.01,FALSE POSITIVE
7031742,K07575.01,FALSE POSITIVE
7032568,K07576.01,FALSE POSITIVE
7032687,K07577.01,FALSE POSITIVE
7115384,K07578.01,FALSE POSITIVE
7116282,K07579.01,FALSE POSITIVE
7116859,K07580.01,FALSE POSITIVE
7133286,K07581.01,FALSE POSITIVE
7186259,K07582.01,FALSE POSITIVE
7214090,K07583.01,FALSE POSITIVE
7281694,K07584.01,FALSE POSITIVE
7362450,K07585.01,FALSE POSITIVE
8007262,K07586.01,FALSE POSITIVE
8106973,K07588.01,FALSE POSITIVE
8258103,K07590.01,FALSE POSITIVE
8579684,K07594.01,FALSE POSITIVE
8649876,K07595.01,FALSE POSITIVE
8846809,K07597.01,FALSE POSITIVE
8868686,K07598.01,FALSE POSITIVE
9025662,K07599.01,FALSE POSITIVE
8572936,K02459.01,FALSE POSITIVE
9837578,K02937.01,FALSE POSITIVE
7821010,K02938.01,FALSE POSITIVE
5473556,K02939.01,FALSE POSITIVE
6504534,K03152.01,FALSE POSITIVE
6307062,K03153.01,FALSE POSITIVE
5652983,K00371.02,FALSE POSITIVE
9092897,K07600.01,FALSE POSITIVE
9246715,K07601.01,FALSE POSITIVE
9292130,K07602.01,FALSE POSITIVE
9541144,K07603.01,FALSE POSITIVE
8757213,K07911.01,FALSE POSITIVE
8880003,K07914.01,FALSE POSITIVE
8953296,K07916.01,FALSE POSITIVE
8749844,K07909.01,FALSE POSITIVE
8962007,K07917.01,FALSE POSITIVE
8703491,K07906.01,FALSE POSITIVE
9079587,K07921.01,FALSE POSITIVE
8703506,K07907.01,FALSE POSITIVE
8590776,K07900.01,FALSE POSITIVE
8761550,K07912.01,FALSE POSITIVE
8686761,K07904.01,FALSE POSITIVE
8750503,K07910.01,FALSE POSITIVE
8639155,K07902.01,FALSE POSITIVE
9021047,K07919.01,FALSE POSITIVE
8587439,K07899.01,FALSE POSITIVE
8712863,K07908.01,FALSE POSITIVE
9079915,K07922.01,FALSE POSITIVE
10208894,K08199.01,FALSE POSITIVE
10214873,K08200.01,FALSE POSITIVE
10268714,K08202.01,FALSE POSITIVE
10281311,K08203.01,FALSE POSITIVE
10341876,K08204.01,FALSE POSITIVE
10219288,K07993.01,FALSE POSITIVE
10226343,K07994.01,FALSE POSITIVE
10263598,K07995.01,FALSE POSITIVE
10266860,K07996.01,FALSE POSITIVE
4763020,K08097.01,FALSE POSITIVE
5128966,K08098.01,FALSE POSITIVE
5288744,K08099.01,FALSE POSITIVE
5305225,K08100.01,FALSE POSITIVE
5598216,K08101.01,FALSE POSITIVE
5637036,K08102.01,FALSE POSITIVE
5647008,K08103.01,FALSE POSITIVE
10385708,K08206.01,FALSE POSITIVE
10404545,K08207.01,FALSE POSITIVE
10425070,K08208.01,FALSE POSITIVE
10425070,K08208.02,FALSE POSITIVE
10461045,K08209.01,FALSE POSITIVE
10493253,K08210.01,FALSE POSITIVE
10321927,K07997.01,FALSE POSITIVE
10322797,K07999.01,FALSE POSITIVE
10338529,K08002.01,FALSE POSITIVE
10340212,K08003.01,FALSE POSITIVE
10383729,K08004.01,FALSE POSITIVE
5709226,K08104.01,FALSE POSITIVE
5775090,K08105.01,FALSE POSITIVE
5791705,K08106.01,FALSE POSITIVE
5812648,K08108.01,FALSE POSITIVE
5872139,K08110.01,FALSE POSITIVE
10519701,K08212.01,FALSE POSITIVE
10664150,K08213.01,FALSE POSITIVE
10735575,K08214.01,FALSE POSITIVE
10753394,K08215.01,FALSE POSITIVE
10875937,K08216.01,FALSE POSITIVE
11087662,K08218.01,FALSE POSITIVE
10389280,K08005.01,FALSE POSITIVE
10397315,K08006.01,FALSE POSITIVE
10405224,K08008.01,FALSE POSITIVE
10405482,K08009.01,FALSE POSITIVE
10405546,K08010.01,FALSE POSITIVE
5955427,K08112.01,FALSE POSITIVE
5956977,K08113.01,FALSE POSITIVE
6043574,K08114.01,FALSE POSITIVE
6049470,K08115.01,FALSE POSITIVE
6105359,K08116.01,FALSE POSITIVE
11099109,K08219.01,FALSE POSITIVE
11124353,K08220.01,FALSE POSITIVE
11400356,K08222.01,FALSE POSITIVE
11449696,K08224.01,FALSE POSITIVE
11456839,K08225.01,FALSE POSITIVE
10462462,K08013.01,FALSE POSITIVE
10470882,K08014.01,FALSE POSITIVE
10470993,K08015.01,FALSE POSITIVE
10471005,K08016.01,FALSE POSITIVE
10471055,K08017.01,FALSE POSITIVE
10471204,K08018.01,FALSE POSITIVE
6119605,K08118.01,FALSE POSITIVE
6230649,K08119.01,FALSE POSITIVE
6286633,K08120.01,FALSE POSITIVE
6451125,K08121.01,FALSE POSITIVE
6516529,K08123.01,FALSE POSITIVE
6521526,K08124.01,FALSE POSITIVE
11501492,K08226.01,FALSE POSITIVE
11558217,K08227.01,FALSE POSITIVE
11649292,K08228.01,FALSE POSITIVE
11760931,K08229.01,FALSE POSITIVE
11854061,K08230.01,FALSE POSITIVE
11868122,K08231.01,FALSE POSITIVE
10471243,K08019.01,FALSE POSITIVE
10471296,K08020.01,FALSE POSITIVE
10535886,K08021.01,FALSE POSITIVE
10535897,K08022.01,FALSE POSITIVE
10535926,K08023.01,FALSE POSITIVE
10535991,K08024.01,FALSE POSITIVE
10536177,K08025.01,FALSE POSITIVE
6600492,K08125.01,FALSE POSITIVE
6685403,K08126.01,FALSE POSITIVE
6846544,K08127.01,FALSE POSITIVE
6848529,K08128.01,FALSE POSITIVE
6887321,K08129.01,FALSE POSITIVE
6953281,K08130.01,FALSE POSITIVE
7020168,K08131.01,FALSE POSITIVE
12012872,K08233.01,FALSE POSITIVE
12069319,K08234.01,FALSE POSITIVE
12121118,K08235.01,FALSE POSITIVE
12252732,K08236.01,FALSE POSITIVE
12554051,K08237.01,FALSE POSITIVE
12555140,K08239.01,FALSE POSITIVE
10614845,K08027.01,FALSE POSITIVE
10616829,K08028.01,FALSE POSITIVE
10686909,K08029.01,FALSE POSITIVE
10730250,K08030.01,FALSE POSITIVE
10801951,K08032.01,FALSE POSITIVE
7049771,K08132.01,FALSE POSITIVE
